"id","dist.bin","type","V1","V2","lat.V1","long.V1","lat.V2","long.V2","popset","dist"
"2057",40,"PoolSNP","PT_Rec_16_18","UA_Cho_15_65",41.15,-8.41,51.37330556,30.13830556,"EW",39.8809207280907
"2057",40,"SNAPE","PT_Rec_16_18","UA_Cho_15_65",41.15,-8.41,51.37330556,30.13830556,"EW",39.8809207280907
"2061",20,"PoolSNP","TR_Yes_15_3","UA_Cho_15_65",40.231444,32.260328,51.37330556,30.13830556,"EW",11.3421364062539
"2061",20,"SNAPE","TR_Yes_15_3","UA_Cho_15_65",40.231444,32.260328,51.37330556,30.13830556,"EW",11.3421364062539
"2068",20,"PoolSNP","TR_Yes_16_40","UA_Cho_15_65",40.231444,32.260328,51.37330556,30.13830556,"EW",11.3421364062539
"2068",20,"SNAPE","TR_Yes_16_40","UA_Cho_15_65",40.231444,32.260328,51.37330556,30.13830556,"EW",11.3421364062539
"2069",20,"PoolSNP","TR_Yes_16_41","UA_Cho_15_65",40.231444,32.260328,51.37330556,30.13830556,"EW",11.3421364062539
"2069",20,"SNAPE","TR_Yes_16_41","UA_Cho_15_65",40.231444,32.260328,51.37330556,30.13830556,"EW",11.3421364062539
"2073",40,"PoolSNP","UK_Dai_15_52","UA_Cho_15_65",56.344534,-2.952766,51.37330556,30.13830556,"EW",33.4623987363683
"2073",40,"SNAPE","UK_Dai_15_52","UA_Cho_15_65",56.344534,-2.952766,51.37330556,30.13830556,"EW",33.4623987363683
"2083",20,"PoolSNP","CH_Cha_15_39","UA_Cho_15_67",46.5670416,6.701867,51.279245,30.213118,"EW",23.9788194969638
"2083",20,"SNAPE","CH_Cha_15_39","UA_Cho_15_67",46.5670416,6.701867,51.279245,30.213118,"EW",23.9788194969638
"21",0,"PoolSNP","DK_Kar_16_3","AT_Mau_15_50",55.945128,10.212586,48.375,15.56,"EW",9.26831561956
"21",0,"SNAPE","DK_Kar_16_3","AT_Mau_15_50",55.945128,10.212586,48.375,15.56,"EW",9.26831561956
"2102",20,"PoolSNP","DK_Kar_16_4","UA_Cho_15_67",55.945128,10.212586,51.279245,30.213118,"EW",20.5375690979413
"2102",20,"SNAPE","DK_Kar_16_4","UA_Cho_15_67",55.945128,10.212586,51.279245,30.213118,"EW",20.5375690979413
"2107",40,"PoolSNP","ES_Gim_15_30","UA_Cho_15_67",41.656416,0.388472,51.279245,30.213118,"EW",31.3386079299728
"2107",40,"SNAPE","ES_Gim_15_30","UA_Cho_15_67",41.656416,0.388472,51.279245,30.213118,"EW",31.3386079299728
"211",20,"PoolSNP","FR_Vil_16_9","BY_Bre_15_13",48.7543324,2.1584108,52.142193,23.662434,"EW",21.7692584446777
"211",20,"SNAPE","FR_Vil_16_9","BY_Bre_15_13",48.7543324,2.1584108,52.142193,23.662434,"EW",21.7692584446777
"2134",20,"PoolSNP","IT_Tre_16_15","UA_Cho_15_67",46.2,11.13333,51.279245,30.213118,"EW",19.7442913242023
"2134",20,"SNAPE","IT_Tre_16_15","UA_Cho_15_67",46.2,11.13333,51.279245,30.213118,"EW",19.7442913242023
"2135",40,"PoolSNP","PT_Rec_14_33","UA_Cho_15_67",41.15,-8.41,51.279245,30.213118,"EW",39.9292730751757
"2135",40,"SNAPE","PT_Rec_14_33","UA_Cho_15_67",41.15,-8.41,51.279245,30.213118,"EW",39.9292730751757
"2155",40,"PoolSNP","UK_Lut_14_13","UA_Cho_15_67",52.433592,-1.102667,51.279245,30.213118,"EW",31.3370532622746
"2155",40,"SNAPE","UK_Lut_14_13","UA_Cho_15_67",52.433592,-1.102667,51.279245,30.213118,"EW",31.3370532622746
"2163",20,"PoolSNP","CH_Cha_15_39","UA_Cho_15_68",46.5670416,6.701867,51.27888889,29.39438889,"EW",23.176541040725
"2163",20,"SNAPE","CH_Cha_15_39","UA_Cho_15_68",46.5670416,6.701867,51.27888889,29.39438889,"EW",23.176541040725
"2183",40,"PoolSNP","ES_Ben_16_32","UA_Cho_15_68",37.353733,-3.167179,51.27888889,29.39438889,"EW",35.414201530119
"2183",40,"SNAPE","ES_Ben_16_32","UA_Cho_15_68",37.353733,-3.167179,51.27888889,29.39438889,"EW",35.414201530119
"2186",40,"PoolSNP","ES_Gim_14_35","UA_Cho_15_68",41.6175899,0.6200146,51.27888889,29.39438889,"EW",30.3530116126092
"2186",40,"SNAPE","ES_Gim_14_35","UA_Cho_15_68",41.6175899,0.6200146,51.27888889,29.39438889,"EW",30.3530116126092
"2187",40,"PoolSNP","ES_Gim_15_30","UA_Cho_15_68",41.656416,0.388472,51.27888889,29.39438889,"EW",30.5603533871644
